"","District","value.ID","value.NO2_column_number_density","month","year","no2"
"2437","siha",1,45.0483932495117,"07","2018","NO2"
"2438","siha",1,45.0967063903809,"07","2018","NO2"
"2439","siha",1,45.2417793273926,"07","2018","NO2"
"2440","siha",1,45.5831184387207,"07","2018","NO2"
"2441","siha",1,45.6765403747559,"07","2018","NO2"
"2442","siha",1,45.2084922790527,"07","2018","NO2"
"2443","siha",1,45.6042213439941,"07","2018","NO2"
"2444","siha",1,45.6042213439941,"07","2018","NO2"
"2445","siha",1,45.2124176025391,"07","2018","NO2"
"2446","siha",1,45.179874420166,"07","2018","NO2"
"2447","siha",1,44.9263496398926,"07","2018","NO2"
"2448","siha",1,44.1035804748535,"07","2018","NO2"
"2449","siha",1,45.1111679077148,"07","2018","NO2"
"2450","siha",1,45.1111679077148,"07","2018","NO2"
"2451","siha",1,44.4921569824219,"07","2018","NO2"
"2452","siha",1,44.1377029418945,"07","2018","NO2"
"2453","siha",1,44.334156036377,"07","2018","NO2"
"2454","siha",1,44.5704460144043,"07","2018","NO2"
"2455","siha",1,44.5704460144043,"07","2018","NO2"
"2456","siha",1,44.5704460144043,"07","2018","NO2"
"2457","siha",1,44.2094383239746,"07","2018","NO2"
"2458","siha",1,44.3122291564941,"07","2018","NO2"
"2459","siha",1,44.4914169311523,"07","2018","NO2"
"2460","siha",1,44.334156036377,"07","2018","NO2"
"2461","siha",1,44.563533782959,"07","2018","NO2"
"2462","siha",1,44.0895729064941,"07","2018","NO2"
"2463","siha",1,44.4308433532715,"07","2018","NO2"
"2464","siha",1,44.4308433532715,"07","2018","NO2"
"2465","siha",1,44.3158645629883,"07","2018","NO2"
"2466","siha",1,43.9200248718262,"07","2018","NO2"
"2467","siha",1,44.9423942565918,"07","2018","NO2"
"2468","siha",1,44.2922401428223,"07","2018","NO2"
"2469","siha",1,44.334156036377,"07","2018","NO2"
"2470","siha",1,44.334156036377,"07","2018","NO2"
"2471","siha",1,44.2238922119141,"07","2018","NO2"
"2472","siha",1,43.9774589538574,"07","2018","NO2"
"2473","siha",1,44.5428276062012,"07","2018","NO2"
"2474","siha",1,44.423698425293,"07","2018","NO2"
"2475","siha",1,43.8639106750488,"07","2018","NO2"
"2476","siha",1,43.402286529541,"07","2018","NO2"
"2477","siha",1,42.8852653503418,"07","2018","NO2"
"2478","siha",1,42.8852653503418,"07","2018","NO2"
"2479","siha",1,42.5292739868164,"07","2018","NO2"
"2480","siha",1,42.7572746276855,"07","2018","NO2"
"2481","siha",1,43.9200248718262,"07","2018","NO2"
"2482","siha",1,44.9423942565918,"07","2018","NO2"
"2483","siha",1,44.2922401428223,"07","2018","NO2"
"2484","siha",1,44.334156036377,"07","2018","NO2"
"2485","siha",1,44.334156036377,"07","2018","NO2"
"2486","siha",1,44.2238922119141,"07","2018","NO2"
"2487","siha",1,43.9774589538574,"07","2018","NO2"
"2488","siha",1,43.9774589538574,"07","2018","NO2"
"2489","siha",1,44.3040657043457,"07","2018","NO2"
"2490","siha",1,43.9089088439941,"07","2018","NO2"
"2491","siha",1,43.8906631469727,"07","2018","NO2"
"2492","siha",1,44.7896957397461,"07","2018","NO2"
"2493","siha",1,44.1375160217285,"07","2018","NO2"
"2494","siha",1,42.5417823791504,"07","2018","NO2"
"2495","siha",1,42.5417823791504,"07","2018","NO2"
"2496","siha",1,41.7061538696289,"07","2018","NO2"
"2497","siha",1,41.7134666442871,"07","2018","NO2"
"2498","siha",1,44.1005439758301,"07","2018","NO2"
"2499","siha",1,44.4317970275879,"07","2018","NO2"
"2500","siha",1,43.9807014465332,"07","2018","NO2"
"2501","siha",1,43.9774589538574,"07","2018","NO2"
"2502","siha",1,43.9774589538574,"07","2018","NO2"
"2503","siha",1,43.9774589538574,"07","2018","NO2"
"2504","siha",1,43.7095718383789,"07","2018","NO2"
"2505","siha",1,43.7095718383789,"07","2018","NO2"
"2506","siha",1,44.749439239502,"07","2018","NO2"
"2507","siha",1,43.8925361633301,"07","2018","NO2"
"2508","siha",1,44.6162719726562,"07","2018","NO2"
"2509","siha",1,44.9318542480469,"07","2018","NO2"
"2510","siha",1,44.1881256103516,"07","2018","NO2"
"2511","siha",1,43.1273612976074,"07","2018","NO2"
"2512","siha",1,43.1273612976074,"07","2018","NO2"
"2513","siha",1,42.440242767334,"07","2018","NO2"
"2514","siha",1,41.6012420654297,"07","2018","NO2"
"2515","siha",1,43.4134521484375,"07","2018","NO2"
"2516","siha",1,44.427188873291,"07","2018","NO2"
"2517","siha",1,44.3829803466797,"07","2018","NO2"
"2518","siha",1,44.6025199890137,"07","2018","NO2"
"2519","siha",1,44.6640090942383,"07","2018","NO2"
"2520","siha",1,44.6044845581055,"07","2018","NO2"
"2521","siha",1,44.3205795288086,"07","2018","NO2"
"2522","siha",1,45.5046463012695,"07","2018","NO2"
"2523","siha",1,44.6932601928711,"07","2018","NO2"
"2524","siha",1,44.9684906005859,"07","2018","NO2"
"2525","siha",1,44.9349403381348,"07","2018","NO2"
"2526","siha",1,45.464542388916,"07","2018","NO2"
"2527","siha",1,43.5423355102539,"07","2018","NO2"
"2528","siha",1,43.5423355102539,"07","2018","NO2"
"2529","siha",1,43.1715202331543,"07","2018","NO2"
"2530","siha",1,42.1789894104004,"07","2018","NO2"
"2531","siha",1,43.3945465087891,"07","2018","NO2"
"2532","siha",1,44.0057945251465,"07","2018","NO2"
"2533","siha",1,44.4259490966797,"07","2018","NO2"
"2534","siha",1,45.5896263122559,"07","2018","NO2"
"2535","siha",1,45.0877304077148,"07","2018","NO2"
"2536","siha",1,44.6416397094727,"07","2018","NO2"
"2537","siha",1,44.3100967407227,"07","2018","NO2"
"2538","siha",1,44.3100967407227,"07","2018","NO2"
"2539","siha",1,44.2382316589355,"07","2018","NO2"
"2540","siha",1,44.352367401123,"07","2018","NO2"
"2541","siha",1,45.5372352600098,"07","2018","NO2"
"2542","siha",1,45.8466606140137,"07","2018","NO2"
"2543","siha",1,44.1275215148926,"07","2018","NO2"
"2544","siha",1,44.1275215148926,"07","2018","NO2"
"2545","siha",1,44.231616973877,"07","2018","NO2"
"2546","siha",1,43.9974174499512,"07","2018","NO2"
"2547","siha",1,45.9115943908691,"07","2018","NO2"
"2548","siha",1,45.8189277648926,"07","2018","NO2"
"2549","siha",1,46.6461067199707,"07","2018","NO2"
"2550","siha",1,45.1768646240234,"07","2018","NO2"
"2551","siha",1,44.9189987182617,"07","2018","NO2"
"2552","siha",1,44.2145462036133,"07","2018","NO2"
"2553","siha",1,44.0700798034668,"07","2018","NO2"
"2554","siha",1,44.0700798034668,"07","2018","NO2"
"2555","siha",1,44.6314926147461,"07","2018","NO2"
"2556","siha",1,44.8942451477051,"07","2018","NO2"
"2557","siha",1,45.7568054199219,"07","2018","NO2"
"2558","siha",1,45.8466606140137,"07","2018","NO2"
"2559","siha",1,45.5090293884277,"07","2018","NO2"
"2560","siha",1,45.5090293884277,"07","2018","NO2"
"2561","siha",1,46.1669311523438,"07","2018","NO2"
"2562","siha",1,45.5090293884277,"07","2018","NO2"
"2563","siha",1,46.3019714355469,"07","2018","NO2"
"2564","siha",1,45.8250122070312,"07","2018","NO2"
"2565","siha",1,45.3428726196289,"07","2018","NO2"
"2566","siha",1,45.3029289245605,"07","2018","NO2"
"2567","siha",1,44.6888275146484,"07","2018","NO2"
"2568","siha",1,44.0749435424805,"07","2018","NO2"
"2569","siha",1,44.5795364379883,"07","2018","NO2"
"2570","siha",1,44.8111686706543,"07","2018","NO2"
"2571","siha",1,46.1448974609375,"07","2018","NO2"
"2572","siha",1,45.1786956787109,"07","2018","NO2"
"2573","siha",1,46.1833763122559,"07","2018","NO2"
"2574","siha",1,45.9523849487305,"07","2018","NO2"
"2575","siha",1,46.4045143127441,"07","2018","NO2"
"2576","siha",1,46.4045143127441,"07","2018","NO2"
"2577","siha",1,46.4045143127441,"07","2018","NO2"
"2578","siha",1,45.5090293884277,"07","2018","NO2"
"2579","siha",1,46.1781768798828,"07","2018","NO2"
"2580","siha",1,45.8341178894043,"07","2018","NO2"
"2581","siha",1,45.0794639587402,"07","2018","NO2"
"2582","siha",1,45.8190116882324,"07","2018","NO2"
"2583","siha",1,45.9323234558105,"07","2018","NO2"
"2584","siha",1,44.7103652954102,"07","2018","NO2"
"2585","siha",1,44.7103652954102,"07","2018","NO2"
"2586","siha",1,46.1448974609375,"07","2018","NO2"
"2587","siha",1,47.141429901123,"07","2018","NO2"
"2588","siha",1,46.5232582092285,"07","2018","NO2"
"2589","siha",1,46.0115089416504,"07","2018","NO2"
"2590","siha",1,46.2321891784668,"07","2018","NO2"
"2591","siha",1,46.4045143127441,"07","2018","NO2"
"2592","siha",1,46.4045143127441,"07","2018","NO2"
"2593","siha",1,46.4045143127441,"07","2018","NO2"
"2594","siha",1,45.5090293884277,"07","2018","NO2"
"2595","siha",1,45.5090293884277,"07","2018","NO2"
"2596","siha",1,45.8341178894043,"07","2018","NO2"
"2597","siha",1,45.5025329589844,"07","2018","NO2"
"2598","siha",1,45.6755142211914,"07","2018","NO2"
"2599","siha",1,46.002025604248,"07","2018","NO2"
"2600","siha",1,45.2865371704102,"07","2018","NO2"
"2601","siha",1,44.8585014343262,"07","2018","NO2"
"2602","siha",1,45.8449935913086,"07","2018","NO2"
"2603","siha",1,46.6282691955566,"07","2018","NO2"
"2604","siha",1,46.6282691955566,"07","2018","NO2"
"2605","siha",1,46.5694999694824,"07","2018","NO2"
"2606","siha",1,46.8017768859863,"07","2018","NO2"
"2607","siha",1,46.7849655151367,"07","2018","NO2"
"2608","siha",1,46.7849655151367,"07","2018","NO2"
"2609","siha",1,46.7681732177734,"07","2018","NO2"
"2610","siha",1,45.6601676940918,"07","2018","NO2"
"2611","siha",1,45.6035766601562,"07","2018","NO2"
"2612","siha",1,45.6044464111328,"07","2018","NO2"
"2613","siha",1,45.4903984069824,"07","2018","NO2"
"2614","siha",1,45.5204238891602,"07","2018","NO2"
"2615","siha",1,46.002025604248,"07","2018","NO2"
"2616","siha",1,44.7268753051758,"07","2018","NO2"
"2617","siha",1,44.7268753051758,"07","2018","NO2"
"2618","siha",1,46.3575286865234,"07","2018","NO2"
"2619","siha",1,45.9659461975098,"07","2018","NO2"
"2620","siha",1,46.7674789428711,"07","2018","NO2"
"2621","siha",1,46.9796829223633,"07","2018","NO2"
"2622","siha",1,45.7179870605469,"07","2018","NO2"
"2623","siha",1,46.2656669616699,"07","2018","NO2"
"2624","siha",1,45.6465759277344,"07","2018","NO2"
"2625","siha",1,45.6465759277344,"07","2018","NO2"
"2626","siha",1,45.5478210449219,"07","2018","NO2"
"2627","siha",1,45.797966003418,"07","2018","NO2"
"2628","siha",1,44.9826774597168,"07","2018","NO2"
"2629","siha",1,45.2503089904785,"07","2018","NO2"
"2630","siha",1,45.2503089904785,"07","2018","NO2"
"2631","siha",1,45.2000999450684,"07","2018","NO2"
"2632","siha",1,44.734447479248,"07","2018","NO2"
"2633","siha",1,43.8425369262695,"07","2018","NO2"
"2634","siha",1,43.8425369262695,"07","2018","NO2"
"2635","siha",1,46.3575286865234,"07","2018","NO2"
"2636","siha",1,45.9659461975098,"07","2018","NO2"
"2637","siha",1,46.7674789428711,"07","2018","NO2"
"2638","siha",1,46.9796829223633,"07","2018","NO2"
"2639","siha",1,45.7179870605469,"07","2018","NO2"
"2640","siha",1,46.2656669616699,"07","2018","NO2"
"2641","siha",1,45.6465759277344,"07","2018","NO2"
"2642","siha",1,45.6465759277344,"07","2018","NO2"
"2643","siha",1,45.5478210449219,"07","2018","NO2"
"2644","siha",1,45.797966003418,"07","2018","NO2"
"2645","siha",1,44.9826774597168,"07","2018","NO2"
"2646","siha",1,45.2503089904785,"07","2018","NO2"
"2647","siha",1,45.2503089904785,"07","2018","NO2"
"2648","siha",1,45.2000999450684,"07","2018","NO2"
"2649","siha",1,44.734447479248,"07","2018","NO2"
"2650","siha",1,43.8425369262695,"07","2018","NO2"
"2651","siha",1,43.8425369262695,"07","2018","NO2"
"2652","siha",1,46.6252899169922,"07","2018","NO2"
"2653","siha",1,46.3575286865234,"07","2018","NO2"
"2654","siha",1,45.1813201904297,"07","2018","NO2"
"2655","siha",1,47.7319107055664,"07","2018","NO2"
"2656","siha",1,46.3997383117676,"07","2018","NO2"
"2657","siha",1,45.4376831054688,"07","2018","NO2"
"2658","siha",1,46.3769836425781,"07","2018","NO2"
"2659","siha",1,46.3769836425781,"07","2018","NO2"
"2660","siha",1,45.9857559204102,"07","2018","NO2"
"2661","siha",1,46.8159561157227,"07","2018","NO2"
"2662","siha",1,46.9188385009766,"07","2018","NO2"
"2663","siha",1,45.2775192260742,"07","2018","NO2"
"2664","siha",1,44.978946685791,"07","2018","NO2"
"2665","siha",1,45.2060317993164,"07","2018","NO2"
"2666","siha",1,44.7374877929688,"07","2018","NO2"
"2667","siha",1,45.4356231689453,"07","2018","NO2"
"2668","siha",1,44.8568840026855,"07","2018","NO2"
"2669","siha",1,44.8568840026855,"07","2018","NO2"
"2670","siha",1,47.3466262817383,"07","2018","NO2"
"2671","siha",1,45.7483062744141,"07","2018","NO2"
"2672","siha",1,45.1733741760254,"07","2018","NO2"
"2673","siha",1,47.4614372253418,"07","2018","NO2"
"2674","siha",1,47.0111503601074,"07","2018","NO2"
"2675","siha",1,45.9739646911621,"07","2018","NO2"
"2676","siha",1,45.556079864502,"07","2018","NO2"
"2677","siha",1,45.556079864502,"07","2018","NO2"
"2678","siha",1,45.9253425598145,"07","2018","NO2"
"2679","siha",1,47.2396659851074,"07","2018","NO2"
"2680","siha",1,47.2378005981445,"07","2018","NO2"
"2681","siha",1,45.7425880432129,"07","2018","NO2"
"2682","siha",1,44.978946685791,"07","2018","NO2"
"2683","siha",1,45.3263130187988,"07","2018","NO2"
"2684","siha",1,45.2294769287109,"07","2018","NO2"
"2685","siha",1,45.4356231689453,"07","2018","NO2"
"2686","siha",1,44.9945411682129,"07","2018","NO2"
"2687","siha",1,44.9945411682129,"07","2018","NO2"
"2688","siha",1,47.0114479064941,"07","2018","NO2"
"2689","siha",1,46.1520843505859,"07","2018","NO2"
"2690","siha",1,46.3217926025391,"07","2018","NO2"
"2691","siha",1,47.9602012634277,"07","2018","NO2"
"2692","siha",1,48.0152702331543,"07","2018","NO2"
"2693","siha",1,46.8085746765137,"07","2018","NO2"
"2694","siha",1,45.9419364929199,"07","2018","NO2"
"2695","siha",1,45.9419364929199,"07","2018","NO2"
"2696","siha",1,46.0166244506836,"07","2018","NO2"
"2697","siha",1,46.3283576965332,"07","2018","NO2"
"2698","siha",1,46.2740631103516,"07","2018","NO2"
"2699","siha",1,46.4362716674805,"07","2018","NO2"
"2700","siha",1,45.7425880432129,"07","2018","NO2"
"2701","siha",1,45.9732398986816,"07","2018","NO2"
"2702","siha",1,45.4356231689453,"07","2018","NO2"
"2703","siha",1,45.1908721923828,"07","2018","NO2"
"2704","siha",1,45.2283172607422,"07","2018","NO2"
"2705","siha",1,45.2283172607422,"07","2018","NO2"
"2706","siha",1,47.3813362121582,"07","2018","NO2"
"2707","siha",1,47.3197059631348,"07","2018","NO2"
"2708","siha",1,47.3938827514648,"07","2018","NO2"
"2709","siha",1,46.6705665588379,"07","2018","NO2"
"2710","siha",1,47.4639472961426,"07","2018","NO2"
"2711","siha",1,47.0344772338867,"07","2018","NO2"
"2712","siha",1,46.0083122253418,"07","2018","NO2"
"2713","siha",1,46.0083122253418,"07","2018","NO2"
"2714","siha",1,45.4041900634766,"07","2018","NO2"
"2715","siha",1,46.0338706970215,"07","2018","NO2"
"2716","siha",1,45.902416229248,"07","2018","NO2"
"2717","siha",1,46.3859062194824,"07","2018","NO2"
"2718","siha",1,45.3619766235352,"07","2018","NO2"
"2719","siha",1,44.8639373779297,"07","2018","NO2"
"2720","siha",1,45.0499610900879,"07","2018","NO2"
"2721","siha",1,44.8226165771484,"07","2018","NO2"
"2722","siha",1,45.6086692810059,"07","2018","NO2"
"2723","siha",1,46.603702545166,"07","2018","NO2"
"2724","siha",1,47.537425994873,"07","2018","NO2"
"2725","siha",1,47.5070953369141,"07","2018","NO2"
"2726","siha",1,47.7207527160645,"07","2018","NO2"
"2727","siha",1,45.6365165710449,"07","2018","NO2"
"2728","siha",1,46.0655403137207,"07","2018","NO2"
"2729","siha",1,46.9311790466309,"07","2018","NO2"
"2730","siha",1,45.8941917419434,"07","2018","NO2"
"2731","siha",1,45.8941917419434,"07","2018","NO2"
"2732","siha",1,46.4362716674805,"07","2018","NO2"
"2733","siha",1,45.0631294250488,"07","2018","NO2"
"2734","siha",1,45.4890098571777,"07","2018","NO2"
"2735","siha",1,45.3981742858887,"07","2018","NO2"
"2736","siha",1,45.3325386047363,"07","2018","NO2"
"2737","siha",1,45.125545501709,"07","2018","NO2"
"2738","siha",1,45.6321792602539,"07","2018","NO2"
"2739","siha",1,45.2286338806152,"07","2018","NO2"
"2740","siha",1,46.2325744628906,"07","2018","NO2"
"2741","siha",1,45.201530456543,"07","2018","NO2"
"2742","siha",1,46.669921875,"07","2018","NO2"
"2743","siha",1,47.686149597168,"07","2018","NO2"
"2744","siha",1,46.7812576293945,"07","2018","NO2"
"2745","siha",1,45.7834548950195,"07","2018","NO2"
"2746","siha",1,45.1492881774902,"07","2018","NO2"
"2747","siha",1,46.0562782287598,"07","2018","NO2"
"2748","siha",1,47.0491523742676,"07","2018","NO2"
"2749","siha",1,46.0105171203613,"07","2018","NO2"
"2750","siha",1,46.0105171203613,"07","2018","NO2"
"2751","siha",1,45.8913879394531,"07","2018","NO2"
"2752","siha",1,45.9174537658691,"07","2018","NO2"
"2753","siha",1,47.0723495483398,"07","2018","NO2"
"2754","siha",1,47.0723495483398,"07","2018","NO2"
"2755","siha",1,47.0723495483398,"07","2018","NO2"
"2756","siha",1,46.5712280273438,"07","2018","NO2"
"2757","siha",1,47.1592903137207,"07","2018","NO2"
"2758","siha",1,46.3225860595703,"07","2018","NO2"
"2759","siha",1,45.0431365966797,"07","2018","NO2"
"2760","siha",1,45.0428009033203,"07","2018","NO2"
"2761","siha",1,45.3145065307617,"07","2018","NO2"
"2762","siha",1,47.1928405761719,"07","2018","NO2"
"2763","siha",1,46.7767524719238,"07","2018","NO2"
"2764","siha",1,45.7075614929199,"07","2018","NO2"
"2765","siha",1,44.1334342956543,"07","2018","NO2"
"2766","siha",1,44.969554901123,"07","2018","NO2"
"2767","siha",1,46.1121940612793,"07","2018","NO2"
"2768","siha",1,46.3983039855957,"07","2018","NO2"
"2769","siha",1,46.3983039855957,"07","2018","NO2"
"2770","siha",1,46.1969375610352,"07","2018","NO2"
"2771","siha",1,45.9819526672363,"07","2018","NO2"
"2772","siha",1,46.1979331970215,"07","2018","NO2"
"2773","siha",1,46.5251693725586,"07","2018","NO2"
"2774","siha",1,47.0195960998535,"07","2018","NO2"
"2775","siha",1,46.2513313293457,"07","2018","NO2"
"2776","siha",1,45.7604331970215,"07","2018","NO2"
"2777","siha",1,45.0232048034668,"07","2018","NO2"
"2778","siha",1,44.5601615905762,"07","2018","NO2"
"2779","siha",1,45.0486259460449,"07","2018","NO2"
"2780","siha",1,46.7541007995605,"07","2018","NO2"
"2781","siha",1,47.2568321228027,"07","2018","NO2"
"2782","siha",1,46.086067199707,"07","2018","NO2"
"2783","siha",1,45.6732139587402,"07","2018","NO2"
"2784","siha",1,45.3646812438965,"07","2018","NO2"
"2785","siha",1,46.8119087219238,"07","2018","NO2"
"2786","siha",1,47.3569564819336,"07","2018","NO2"
"2787","siha",1,47.3569564819336,"07","2018","NO2"
"2788","siha",1,45.962818145752,"07","2018","NO2"
"2789","siha",1,46.1636238098145,"07","2018","NO2"
"2790","siha",1,45.6787490844727,"07","2018","NO2"
"2791","siha",1,45.3104209899902,"07","2018","NO2"
"2792","siha",1,45.6787490844727,"07","2018","NO2"
"2793","siha",1,45.3360710144043,"07","2018","NO2"
"2794","siha",1,45.125545501709,"07","2018","NO2"
"2795","siha",1,43.1309051513672,"07","2018","NO2"
"2796","siha",1,45.0051040649414,"07","2018","NO2"
"2797","siha",1,46.5375518798828,"07","2018","NO2"
"2798","siha",1,46.8736228942871,"07","2018","NO2"
"2799","siha",1,45.4899864196777,"07","2018","NO2"
"2800","siha",1,46.8119087219238,"07","2018","NO2"
"2801","siha",1,45.9126930236816,"07","2018","NO2"
"2802","siha",1,45.7401161193848,"07","2018","NO2"
"2803","siha",1,46.6160774230957,"07","2018","NO2"
"2804","siha",1,46.6160774230957,"07","2018","NO2"
"2805","siha",1,46.1948661804199,"07","2018","NO2"
"2806","siha",1,45.372428894043,"07","2018","NO2"
"2807","siha",1,44.7587699890137,"07","2018","NO2"
"2808","siha",1,44.62353515625,"07","2018","NO2"
"2809","siha",1,45.1143646240234,"07","2018","NO2"
"2810","siha",1,45.3653717041016,"07","2018","NO2"
"2811","siha",1,45.2775726318359,"07","2018","NO2"
"2812","siha",1,45.0160217285156,"07","2018","NO2"
"2813","siha",1,43.1869468688965,"07","2018","NO2"
"2814","siha",1,43.3531150817871,"07","2018","NO2"
"2815","siha",1,45.0051040649414,"07","2018","NO2"
"2816","siha",1,46.5375518798828,"07","2018","NO2"
"2817","siha",1,46.8736228942871,"07","2018","NO2"
"2818","siha",1,45.4899864196777,"07","2018","NO2"
"2819","siha",1,46.8119087219238,"07","2018","NO2"
"2820","siha",1,45.9126930236816,"07","2018","NO2"
"2821","siha",1,45.7401161193848,"07","2018","NO2"
"2822","siha",1,45.9583129882812,"07","2018","NO2"
"2823","siha",1,45.9583129882812,"07","2018","NO2"
"2824","siha",1,45.6787490844727,"07","2018","NO2"
"2825","siha",1,44.9159507751465,"07","2018","NO2"
"2826","siha",1,44.8306007385254,"07","2018","NO2"
"2827","siha",1,45.1143646240234,"07","2018","NO2"
"2828","siha",1,45.3653717041016,"07","2018","NO2"
"2829","siha",1,45.7228851318359,"07","2018","NO2"
"2830","siha",1,45.3624610900879,"07","2018","NO2"
"2831","siha",1,44.9835624694824,"07","2018","NO2"
"2832","siha",1,44.5752372741699,"07","2018","NO2"
"2833","siha",1,44.7837524414062,"07","2018","NO2"
"2834","siha",1,44.0958557128906,"07","2018","NO2"
"2835","siha",1,44.3610992431641,"07","2018","NO2"
"2836","siha",1,43.3073348999023,"07","2018","NO2"
"2837","siha",1,43.7433319091797,"07","2018","NO2"
"2838","siha",1,45.7570495605469,"07","2018","NO2"
"2839","siha",1,46.4478530883789,"07","2018","NO2"
"2840","siha",1,45.5927505493164,"07","2018","NO2"
"2841","siha",1,45.8122444152832,"07","2018","NO2"
"2842","siha",1,45.6210746765137,"07","2018","NO2"
"2843","siha",1,45.6389961242676,"07","2018","NO2"
"2844","siha",1,45.9583129882812,"07","2018","NO2"
"2845","siha",1,45.9583129882812,"07","2018","NO2"
"2846","siha",1,45.6787490844727,"07","2018","NO2"
"2847","siha",1,44.9159507751465,"07","2018","NO2"
"2848","siha",1,44.8306007385254,"07","2018","NO2"
"2849","siha",1,45.1143646240234,"07","2018","NO2"
"2850","siha",1,45.3653717041016,"07","2018","NO2"
"2851","siha",1,45.7228851318359,"07","2018","NO2"
"2852","siha",1,45.3624610900879,"07","2018","NO2"
"2853","siha",1,44.9835624694824,"07","2018","NO2"
"2854","siha",1,44.5752372741699,"07","2018","NO2"
"2855","siha",1,44.7837524414062,"07","2018","NO2"
"2856","siha",1,44.0958557128906,"07","2018","NO2"
"2857","siha",1,44.3610992431641,"07","2018","NO2"
"2858","siha",1,43.3073348999023,"07","2018","NO2"
"2859","siha",1,43.7433319091797,"07","2018","NO2"
"2860","siha",1,43.6240692138672,"07","2018","NO2"
"2861","siha",1,45.416145324707,"07","2018","NO2"
"2862","siha",1,45.8192405700684,"07","2018","NO2"
"2863","siha",1,45.4778785705566,"07","2018","NO2"
"2864","siha",1,45.3376388549805,"07","2018","NO2"
"2865","siha",1,45.4387474060059,"07","2018","NO2"
"2866","siha",1,45.9528884887695,"07","2018","NO2"
"2867","siha",1,46.2060661315918,"07","2018","NO2"
"2868","siha",1,46.2060661315918,"07","2018","NO2"
"2869","siha",1,45.6799087524414,"07","2018","NO2"
"2870","siha",1,44.9479064941406,"07","2018","NO2"
"2871","siha",1,44.6243095397949,"07","2018","NO2"
"2872","siha",1,45.0775985717773,"07","2018","NO2"
"2873","siha",1,45.1671714782715,"07","2018","NO2"
"2874","siha",1,45.308952331543,"07","2018","NO2"
"2875","siha",1,45.2768898010254,"07","2018","NO2"
"2876","siha",1,45.2137413024902,"07","2018","NO2"
"2877","siha",1,44.6520309448242,"07","2018","NO2"
"2878","siha",1,44.1914367675781,"07","2018","NO2"
"2879","siha",1,43.8151817321777,"07","2018","NO2"
"2880","siha",1,43.9756736755371,"07","2018","NO2"
"2881","siha",1,43.2108879089355,"07","2018","NO2"
"2882","siha",1,43.7566261291504,"07","2018","NO2"
"2883","siha",1,43.6201057434082,"07","2018","NO2"
"2884","siha",1,44.0122909545898,"07","2018","NO2"
"2885","siha",1,45.9464874267578,"07","2018","NO2"
"2886","siha",1,45.9464874267578,"07","2018","NO2"
"2887","siha",1,46.2206420898438,"07","2018","NO2"
"2888","siha",1,46.2206420898438,"07","2018","NO2"
"2889","siha",1,46.2206420898438,"07","2018","NO2"
"2890","siha",1,45.8180084228516,"07","2018","NO2"
"2891","siha",1,45.3992919921875,"07","2018","NO2"
"2892","siha",1,44.5694274902344,"07","2018","NO2"
"2893","siha",1,44.5479393005371,"07","2018","NO2"
"2894","siha",1,45.1143646240234,"07","2018","NO2"
"2895","siha",1,45.1745223999023,"07","2018","NO2"
"2896","siha",1,45.1745223999023,"07","2018","NO2"
"2897","siha",1,44.8471374511719,"07","2018","NO2"
"2898","siha",1,43.681526184082,"07","2018","NO2"
"2899","siha",1,43.681526184082,"07","2018","NO2"
"2900","siha",1,44.130428314209,"07","2018","NO2"
"2901","siha",1,43.3851089477539,"07","2018","NO2"
"2902","siha",1,43.4899940490723,"07","2018","NO2"
"2903","siha",1,43.3678741455078,"07","2018","NO2"
"2904","siha",1,43.3678741455078,"07","2018","NO2"
"2905","siha",1,43.3989524841309,"07","2018","NO2"
"2906","siha",1,43.6201057434082,"07","2018","NO2"
"2907","siha",1,43.6201057434082,"07","2018","NO2"
"2908","siha",1,46.1897964477539,"07","2018","NO2"
"2909","siha",1,46.2206420898438,"07","2018","NO2"
"2910","siha",1,46.2881393432617,"07","2018","NO2"
"2911","siha",1,46.3356323242188,"07","2018","NO2"
"2912","siha",1,46.3356323242188,"07","2018","NO2"
"2913","siha",1,45.9684219360352,"07","2018","NO2"
"2914","siha",1,45.0059204101562,"07","2018","NO2"
"2915","siha",1,43.9373931884766,"07","2018","NO2"
"2916","siha",1,43.7388648986816,"07","2018","NO2"
"2917","siha",1,43.1395225524902,"07","2018","NO2"
"2918","siha",1,43.577751159668,"07","2018","NO2"
"2919","siha",1,43.681526184082,"07","2018","NO2"
"2920","siha",1,43.8047676086426,"07","2018","NO2"
"2921","siha",1,43.6942710876465,"07","2018","NO2"
"2922","siha",1,43.6942710876465,"07","2018","NO2"
"2923","siha",1,43.9436416625977,"07","2018","NO2"
"2924","siha",1,43.4554290771484,"07","2018","NO2"
"2925","siha",1,44.0217514038086,"07","2018","NO2"
"2926","siha",1,43.7065124511719,"07","2018","NO2"
"2927","siha",1,43.195728302002,"07","2018","NO2"
"2928","siha",1,43.195728302002,"07","2018","NO2"
"2929","siha",1,43.6201057434082,"07","2018","NO2"
"2930","siha",1,45.23291015625,"07","2018","NO2"
"2931","siha",1,45.9464874267578,"07","2018","NO2"
"2932","siha",1,45.9464874267578,"07","2018","NO2"
"2933","siha",1,46.3130912780762,"07","2018","NO2"
"2934","siha",1,46.3130912780762,"07","2018","NO2"
"2935","siha",1,46.3130912780762,"07","2018","NO2"
"2936","siha",1,44.0082588195801,"07","2018","NO2"
